permno,date,month,ret,shrout,altprc,exchcd,siccd,mktcap,mktcap_lag,exchange,industry,ret_excess,gvkey,month:1,dp,dy,ep,de,svar,bm,ntis,tbl,lty,ltr,tms,dfy,infl,month:2,mkt_excess,smb,hml,rf
10028,1997-06-30T00:00:00,1997-06-01T00:00:00,0.0769230797886848,4420000.0,1.75,2,5094,7.735,7.1825,AMEX,Wholesale,0.0732230797886849,012096,1997-06-01T00:00:00,-4.06701948348783,0.00224511451938225,-3.08321004402585,-0.983809439461977,0.0019744632,0.184287615,0.010846707,0.0493,0.0688,0.0195,0.0195,0.00609999999999999,0.0012492192,1997-06-01T00:00:00,0.041,0.0122,0.0158,0.0037
10028,1997-07-31T00:00:00,1997-07-01T00:00:00,0.214285716414452,4367000.0,2.125,2,5094,9.279875,7.735,AMEX,Wholesale,0.209985716414452,012096,1997-07-01T00:00:00,-4.13846895742606,0.00377230995775246,-3.15769227408559,-0.980776683340472,0.0020102151,0.171964943,0.0115926587,0.0505,0.0637,0.0626,0.0132,0.00609999999999999,0.0012476606,1997-07-01T00:00:00,0.0733,-0.0274,0.0026,0.0043
10028,1997-08-29T00:00:00,1997-08-01T00:00:00,-0.0882352963089943,4367000.0,1.9375,2,5094,8.4610625,9.279875,AMEX,Wholesale,-0.0923352963089943,012096,1997-08-01T00:00:00,-4.07554237045069,0.00376467946437131,-3.09779135927405,-0.977751011176638,0.0024647217,0.1855054038,0.012877263,0.0514,0.0672,-0.0317,0.0158,0.00600000000000001,0.0018691589,1997-08-01T00:00:00,-0.0415,0.0728,0.0118,0.0041
10028,1997-09-30T00:00:00,1997-09-01T00:00:00,0.0322580635547638,4367000.0,2.0,2,5094,8.734,8.4610625,AMEX,Wholesale,0.0278580635547638,012096,1997-09-01T00:00:00,-4.12358735156845,0.00374403793268385,-3.14884191675247,-0.974745434815974,0.0026264943,0.177967857,0.0146342661,0.0495,0.0649,0.0316,0.0154,0.0055,0.0024875622,1997-09-01T00:00:00,0.0535,0.0253,0.0037,0.0044
10028,1997-10-31T00:00:00,1997-10-01T00:00:00,0.25,4338000.0,2.5,2,5094,10.845,8.734,AMEX,Wholesale,0.2458,012096,1997-10-01T00:00:00,-4.08494018947886,0.00356112053480917,-3.12133124798591,-0.963608941492948,0.0093638214,0.1900006773,0.0162628256,0.0497,0.0623,0.0341,0.0126,0.0057,0.0024813896,1997-10-01T00:00:00,-0.038,-0.0073,0.0227,0.0042
10028,1997-11-28T00:00:00,1997-11-01T00:00:00,-0.125,4338000.0,-2.1875,2,5094,9.489375,10.845,AMEX,Wholesale,-0.1289,012096,1997-11-01T00:00:00,-4.12501960372266,0.00354200824414397,-3.17258336952096,-0.952436234201693,0.00266211,0.1807462988,0.0156672081,0.0514,0.0614,0.0148,0.01,0.0055,-0.0006188119,1997-11-01T00:00:00,0.0298,-0.0512,0.012,0.0039
10028,1997-12-31T00:00:00,1997-12-01T00:00:00,0.257142871618271,4338000.0,2.75,2,5094,11.9295,9.489375,AMEX,Wholesale,0.252342871618271,012096,1997-12-01T00:00:00,-4.13709281543334,0.00353595957199282,-3.19588443306157,-0.941208382371774,0.0022493744,0.1788008842,0.0155594713,0.0516,0.0602,0.0184,0.0086,0.00560000000000001,-0.0012383901,1997-12-01T00:00:00,0.0132,-0.0248,0.0384,0.0048
10028,1998-01-30T00:00:00,1998-01-01T00:00:00,0.0227272734045982,4338000.0,2.8125,2,5094,12.200625,11.9295,AMEX,Wholesale,0.0184272734045982,012096,1998-01-01T00:00:00,-4.14409920163106,0.00309258670551893,-3.20749512205013,-0.936604079580933,0.0024688425,0.1788402734,0.0137396363,0.0504,0.0589,0.02,0.0085,0.0058,0.0018598884,1998-01-01T00:00:00,0.0015,-0.0107,-0.0163,0.0043
10028,1998-02-27T00:00:00,1998-02-01T00:00:00,-0.0222222227603197,4338000.0,2.75,2,5094,11.9295,12.200625,AMEX,Wholesale,-0.0261222227603197,012096,1998-02-01T00:00:00,-4.20909457848641,0.0030830520920313,-3.27708755582872,-0.932007022657686,0.0010533477,0.1654630971,0.0120563774,0.0509,0.0599,-0.0072,0.009,0.0058,0.0018564356,1998-02-01T00:00:00,0.0704,0.0032,-0.0085,0.0039
10028,1998-03-31T00:00:00,1998-03-01T00:00:00,-0.0909090936183929,4151000.0,-2.5,2,5094,10.3775,11.9295,AMEX,Wholesale,-0.0948090936183929,012096,1998-03-01T00:00:00,-4.25475943202999,0.00307357608935632,-3.32734228597963,-0.927417146050366,0.0011367858,0.181140396,0.0164888614,0.0503,0.0602,0.0025,0.0099,0.00600000000000001,0.0018529957,1998-03-01T00:00:00,0.0476,-0.0114,0.0139,0.0039
10028,1998-04-30T00:00:00,1998-04-01T00:00:00,0.0500000007450581,4151000.0,2.625,2,5094,10.896375,10.3775,AMEX,Wholesale,0.0457000007450581,012096,1998-04-01T00:00:00,-4.25723128908091,0.00656366861779301,-3.34119465452739,-0.916036634553515,0.001614764,0.1758729222,0.0164053658,0.0495,0.0604,0.0026,0.0109,0.0064,0.0018495684,1998-04-01T00:00:00,0.0073,0.0007,0.0094,0.0043
10028,1998-05-29T00:00:00,1998-05-01T00:00:00,0.0476190485060215,4151000.0,2.75,2,5094,11.41525,10.896375,AMEX,Wholesale,0.0436190485060215,012096,1998-05-01T00:00:00,-4.23170477800953,0.00652086765077353,-3.32702916830789,-0.904675609701639,0.0009588233,0.1791022057,0.0190752061,0.05,0.0592,0.0182,0.0092,0.00609999999999999,0.0018461538,1998-05-01T00:00:00,-0.0307,-0.0338,0.0344,0.004
10028,1998-06-30T00:00:00,1998-06-01T00:00:00,-0.136363640427589,4151000.0,-2.375,2,5944,9.858625,11.41525,AMEX,Retail,-0.140463640427589,012096,1998-06-01T00:00:00,-4.2639065516278,0.00647862127018239,-3.37057326150803,-0.893333290119764,0.0020973439,0.178060606,0.0240105767,0.0498,0.0576,0.0228,0.0078,0.00600000000000001,0.0012285012,1998-06-01T00:00:00,0.0318,-0.0321,-0.0196,0.0041
10028,1998-07-31T00:00:00,1998-07-01T00:00:00,0.131578952074051,4171000.0,2.6875,2,5944,11.2095625,9.858625,AMEX,Retail,0.127578952074051,012096,1998-07-01T00:00:00,-4.24819992663295,0.00402324385220965,-3.36644464817897,-0.881755278453984,0.0022281758,0.1794381089,0.0253535652,0.0496,0.0584,-0.004,0.0088,0.00599999999999999,0.0012269939,1998-07-01T00:00:00,-0.0246,-0.0491,-0.0178,0.004
10028,1998-08-31T00:00:00,1998-08-01T00:00:00,0.0,4171000.0,2.6875,2,5944,11.2095625,11.2095625,AMEX,Retail,-0.0043,012096,1998-08-01T00:00:00,-4.08660051493024,0.0040133416284176,-3.21647346047599,-0.870127054454247,0.009333917,0.2114320916,0.0285190292,0.049,0.0547,0.0465,0.0057,0.00620000000000001,0.0012254902,1998-08-01T00:00:00,-0.1608,-0.0569,0.0353,0.0043
10028,1998-09-30T00:00:00,1998-09-01T00:00:00,-0.0697674453258514,4171000.0,-2.5,2,5944,10.4275,11.2095625,AMEX,Retail,-0.0743674453258514,012096,1998-09-01T00:00:00,-4.14313570966652,0.00399110446391138,-3.2846704483514,-0.85846526131512,0.0099710169,0.2032484042,0.0240829091,0.0461,0.0517,0.0395,0.0056,0.0069,0.0012239902,1998-09-01T00:00:00,0.0615,0.0009,-0.0342,0.0046
10028,1998-10-30T00:00:00,1998-10-01T00:00:00,-0.200000002980232,4171000.0,2.0,2,5944,8.342,10.4275,AMEX,Retail,-0.203200002980232,012096,1998-10-01T00:00:00,-4.21929801906016,0.00107109810167705,-3.36523573275968,-0.854062286300481,0.0051715275,0.1855190768,0.0207400892,0.0396,0.054,-0.0218,0.0144,0.0081,0.0024449878,1998-10-01T00:00:00,0.0713,-0.0312,-0.0223,0.0032
10028,1998-11-30T00:00:00,1998-11-01T00:00:00,0.28125,4160000.0,2.5625,2,5944,10.66,8.342,AMEX,Retail,0.27815,012096,1998-11-01T00:00:00,-4.27566595762188,0.00107613344543234,-3.42602017726598,-0.849645780355898,0.0019366789,0.1748468445,0.0220035773,0.0441,0.0535,0.0097,0.0094,0.0093,0.0,1998-11-01T00:00:00,0.061,0.0123,-0.0325,0.0031
10028,1998-12-31T00:00:00,1998-12-01T00:00:00,0.487804889678955,4160000.0,3.8125,2,5944,15.86,10.66,AMEX,Retail,0.484004889678955,012096,1998-12-01T00:00:00,-4.32944068345301,0.00106880190079117,-3.48421792480604,-0.845222758646973,0.0032868972,0.1736113154,0.0200570294,0.0439,0.0542,-0.0032,0.0103,0.0101,-0.0006097561,1998-12-01T00:00:00,0.0616,-0.005,-0.0419,0.0038
10028,1999-01-29T00:00:00,1999-01-01T00:00:00,0.147540986537933,4160000.0,4.375,2,5944,18.2,15.86,AMEX,Retail,0.144040986537933,012096,1999-01-01T00:00:00,-4.36441513446929,0.00521638026288507,-3.51850471306635,-0.845910421402935,0.0033356136,0.1703206191,0.0155876993,0.0434,0.0536,0.0121,0.0102,0.0105,0.0024405125,1999-01-01T00:00:00,0.035,0.0075,-0.046,0.0035
10028,1999-02-26T00:00:00,1999-02-01T00:00:00,-0.428571432828903,4160000.0,2.5,2,5944,10.4,18.2,AMEX,Retail,-0.432071432828903,012096,1999-02-01T00:00:00,-4.32641684386505,0.0051831999388634,-3.47981761183686,-0.846599232028186,0.0034821497,0.1712768096,0.0184466675,0.0444,0.0587,-0.052,0.0143,0.00989999999999999,0.0012172855,1999-02-01T00:00:00,-0.0408,-0.0608,0.0192,0.0035
10028,1999-03-31T00:00:00,1999-03-01T00:00:00,0.600000023841858,4195000.0,4.0,2,5944,16.78,10.4,AMEX,Retail,0.595700023841858,012096,1999-03-01T00:00:00,-4.35931489216722,0.00516255226497986,-3.51204308667769,-0.847271805489533,0.0032135873,0.1728971707,0.0206681224,0.0444,0.0592,-0.0008,0.0148,0.00910000000000001,0.0030395137,1999-03-01T00:00:00,0.0345,-0.038,-0.0274,0.0043
10028,1999-04-30T00:00:00,1999-04-01T00:00:00,-0.28125,4195000.0,2.875,2,5944,12.060625,16.78,AMEX,Retail,-0.28495,012096,1999-04-01T00:00:00,-4.39657494647315,-1.82383570894729e-05,-3.52661520435776,-0.869959742115384,0.002726626,0.1568258764,0.0251812663,0.0429,0.0594,0.0021,0.0165,0.0084,0.0072727273,1999-04-01T00:00:00,0.0433,0.0391,0.0246,0.0037
10028,1999-05-28T00:00:00,1999-05-01T00:00:00,0.391304343938828,4179000.0,4.0,2,5944,16.716,12.060625,AMEX,Retail,0.387904343938828,012096,1999-05-01T00:00:00,-4.37131179894633,-2.43183269001968e-05,-3.47916058398417,-0.892151214962161,0.0030856487,0.1602311354,0.0258974347,0.045,0.0615,-0.0185,0.0165,0.0079,0.0,1999-05-01T00:00:00,-0.0246,0.0334,0.0235,0.0034
10028,1999-06-30T00:00:00,1999-06-01T00:00:00,-0.03125,4179000.0,3.875,3,5944,16.193625,16.716,NASDAQ,Retail,-0.03525,012096,1999-06-01T00:00:00,-4.42433827787127,-1.82391332765874e-05,-3.51048241449979,-0.91385586337148,0.0024092465,0.1542274468,0.0188685806,0.0457,0.0627,-0.0078,0.017,0.00789999999999999,0.0,1999-06-01T00:00:00,0.0477,0.031,-0.0319,0.004
10028,1999-07-30T00:00:00,1999-07-01T00:00:00,0.0,4179000.0,3.875,3,5944,16.193625,16.193625,NASDAQ,Retail,-0.0038,012096,1999-07-01T00:00:00,-4.38786579405199,0.0039016684660016,-3.45430173350738,-0.933564060544612,0.0016111779,0.1587964727,0.0193704415,0.0455,0.0639,-0.0077,0.0184,0.0076,0.0030084236,1999-07-01T00:00:00,-0.0349,0.026,-0.0044,0.0038
10028,1999-08-31T00:00:00,1999-08-01T00:00:00,0.0,4179000.0,3.875,3,5944,16.193625,16.193625,NASDAQ,Retail,-0.0039,012096,1999-08-01T00:00:00,-4.37769947849779,0.00389253717639582,-3.42496268219858,-0.952736796299212,0.0027298485,0.1562430269,0.0188807383,0.0472,0.0649,-0.0053,0.0177,0.00750000000000001,0.0023995201,1999-08-01T00:00:00,-0.0138,-0.0094,-0.0187,0.0039
10028,1999-09-30T00:00:00,1999-09-01T00:00:00,-0.0322580635547638,4179000.0,3.75,3,5944,15.67125,16.193625,NASDAQ,Retail,-0.0361580635547638,012096,1999-09-01T00:00:00,-4.3448607765894,0.0038714348260549,-3.37345017679519,-0.971410599794214,0.0027049432,0.1636844982,0.0203796791,0.0468,0.0646,0.0084,0.0178,0.00810000000000001,0.0047875524,1999-09-01T00:00:00,-0.0279,0.0341,-0.0349,0.0039
10066,2021-12-31T00:00:00,2021-12-01T00:00:00,0.117647007107735,11594000.0,4.36999988555908,3,7373,50.665778673172,45.332540995121,NASDAQ,Services,0.117547007107735,014112,2021-12-01T00:00:00,-4.36835933392238,0.00632656476440285,-3.1816901750611,-1.18666915886129,0.0025184151,0.1755989493,0.0129744211,0.0006,0.0147,-0.011,0.0141,0.0065,0.0030725172,2021-12-01T00:00:00,0.031,-0.0167,0.0326,0.0001
10066,2022-01-31T00:00:00,2022-01-01T00:00:00,-0.0457665473222732,11594000.0,4.17000007629395,3,7373,48.346980884552,50.665778673172,NASDAQ,Services,-0.0457665473222732,014112,2022-01-01T00:00:00,-4.30569776587889,0.00864341817847336,-3.12760481160617,-1.17809295427272,0.00278006,0.1816290769,0.0116404333,0.0015,0.0176,-0.0227,0.0161,0.0065,0.0084145738,2022-01-01T00:00:00,-0.0625,-0.0594,0.1275,0.0
10066,2022-02-28T00:00:00,2022-02-01T00:00:00,-0.0983213633298874,11594000.0,3.75999999046326,3,7373,43.593439889431,48.346980884552,NASDAQ,Services,-0.0983213633298874,014112,2022-02-01T00:00:00,-4.26526562574778,0.00856934925219033,-3.09567430634044,-1.16959131940733,0.0036763276,0.1882702212,0.008487009,0.0033,0.0193,-0.0169,0.016,0.0072,0.0091339793,2022-02-01T00:00:00,-0.0229,0.0219,0.0308,0.0
10066,2022-03-31T00:00:00,2022-03-01T00:00:00,0.0598403997719288,11594000.0,3.98499989509583,3,7373,46.202088783741,43.593439889431,NASDAQ,Services,0.0597403997719288,014112,2022-03-01T00:00:00,-4.29191732513376,0.00849653900028891,-3.13075534020488,-1.16116198492887,0.0047468102,0.2066532347,-0.0011220595,0.0044,0.0213,-0.0526,0.0169,0.0086,0.0133513795,2022-03-01T00:00:00,0.0305,-0.0161,-0.0181,0.0001
10066,2022-04-29T00:00:00,2022-04-01T00:00:00,-0.139272227883339,11594000.0,3.4300000667572,3,7373,39.767420773983,46.202088783741,NASDAQ,Services,-0.139372227883339,014112,2022-04-01T00:00:00,-4.18888513169546,0.0109643604778604,-3.04824901470474,-1.14063611699072,0.0049265367,0.2173135083,-0.0056628752,0.0076,0.0275,-0.0773,0.0199,0.009,0.005582531,2022-04-01T00:00:00,-0.0946,-0.0139,0.0617,0.0001
10066,2022-05-31T00:00:00,2022-05-01T00:00:00,0.0466471835970879,11594000.0,3.58999991416931,3,7373,41.622459004879,39.767420773983,NASDAQ,Services,0.0463471835970879,014112,2022-05-01T00:00:00,-4.17809292824079,0.0108454459208698,-3.05795658543127,-1.12013634280952,0.0077600306,0.2172284672,-0.0033716935,0.0098,0.029,-0.0199,0.0192,0.0099,0.011023524,2022-05-01T00:00:00,-0.0034,-0.0183,0.0839,0.0003
10066,2022-06-30T00:00:00,2022-06-01T00:00:00,-0.116239555180073,11684000.0,3.17269992828369,3,7373,37.0698259620667,41.622459004879,NASDAQ,Services,-0.116839555180073,014112,2022-06-01T00:00:00,-4.07971227065865,0.0107290831019666,-2.9800529344957,-1.09965933616296,0.0072034264,0.2328608634,-0.0048152124,0.0149,0.0314,-0.0088,0.0165,0.0103,0.0137360758,2022-06-01T00:00:00,-0.0843,0.021,-0.0597,0.0006
10066,2022-07-29T00:00:00,2022-07-01T00:00:00,-0.0418255664408207,11684000.0,3.03999996185303,3,7373,35.5193595542908,37.0698259620667,NASDAQ,Services,-0.0426255664408207,014112,2022-07-01T00:00:00,-4.16017438301519,0.00673923191768377,-3.07627591896752,-1.08389846404767,0.0031877422,0.2181873903,-0.006120552,0.0223,0.029,0.027,0.0067,0.0115,-0.0001181191,2022-07-01T00:00:00,0.0957,0.0281,-0.0405,0.0008
10066,2022-08-31T00:00:00,2022-08-01T00:00:00,-0.051743421703577,11684000.0,2.88269996643066,3,7373,33.6814664077759,35.5193595542908,NASDAQ,Services,-0.053643421703577,014112,2022-08-01T00:00:00,-4.11011324327854,0.00669411853082025,-3.04201213983188,-1.06810110344666,0.0033489216,0.2274292417,-0.0097317937,0.0263,0.029,-0.0421,0.0027,0.0108,-0.0003543993,2022-08-01T00:00:00,-0.0377,0.014,0.0029,0.0019
10066,2022-09-30T00:00:00,2022-09-01T00:00:00,0.0129392966628075,11684000.0,2.92000007629395,3,7373,34.1172808914185,33.6814664077759,NASDAQ,Services,0.0110392966628075,014112,2022-09-01T00:00:00,-4.00541443885407,0.00664960512083823,-2.95315034804044,-1.05226409081363,0.0049336921,0.2494783626,-0.0112919501,0.0313,0.0352,-0.0769,0.0039,0.011,0.0021507845,2022-09-01T00:00:00,-0.0935,-0.0081,0.0005,0.0019
10066,2022-10-31T00:00:00,2022-10-01T00:00:00,0.188356146216392,11684000.0,3.47000002861023,3,7373,40.5434803342819,34.1172808914185,NASDAQ,Services,0.186056146216392,014112,2022-10-01T00:00:00,-4.07409477932321,0.00815426172660771,-3.05584949954347,-1.01824527977974,0.0065039555,0.2189351464,-0.0152524748,0.0372,0.0398,-0.0139,0.00260000000000001,0.0116,0.0040564944,2022-10-01T00:00:00,0.0783,0.0006,0.0801,0.0023
10066,2022-11-30T00:00:00,2022-11-01T00:00:00,-0.0201728921383619,11684000.0,3.40000009536743,3,7373,39.7256011142731,40.5434803342819,NASDAQ,Services,-0.0230728921383619,014112,2022-11-01T00:00:00,-4.11836291056061,0.00808981348780957,-3.13475820768074,-0.983604702879874,0.0063427433,0.2071824473,-0.0170113963,0.0415,0.0389,0.0268,-0.00260000000000001,0.0117,-0.0010100264,2022-11-01T00:00:00,0.046,-0.0352,0.0138,0.0029
10066,2022-12-30T00:00:00,2022-12-01T00:00:00,0.311764687299728,11684000.0,4.46000003814697,3,7373,52.1106404457092,39.7256011142731,NASDAQ,Services,0.308464687299728,014112,2022-12-01T00:00:00,-4.0495577125231,0.0080233989890246,-3.10125196612282,-0.948305746400282,0.0027013953,0.2161987254,-0.0212457758,0.0425,0.0362,-0.0052,-0.0063,0.0116,-0.0030700915,2022-12-01T00:00:00,-0.0641,-0.0069,0.0137,0.0033
10067,1986-03-31T00:00:00,1986-03-01T00:00:00,-0.148148149251938,3223000.0,-8.625,3,2830,27.798375,32.632875,NASDAQ,Manufacturing,-0.154148149251938,,1986-03-01T00:00:00,-3.39410663245334,0.00500001041670561,-2.80051804493511,-0.593588587518227,0.0013737344,0.5196276277,-0.0164196221,0.0656,0.0766,0.077,0.011,0.015,-0.0045745654,1986-03-01T00:00:00,0.0488,-0.0059,-0.0039,0.006
10067,1986-04-30T00:00:00,1986-04-01T00:00:00,0.275362312793732,3223000.0,-11.0,3,2830,35.453,27.798375,NASDAQ,Manufacturing,0.270162312793732,,1986-04-01T00:00:00,-3.37653376604574,0.00332364761634407,-2.7819187971219,-0.594614968923849,0.0024589457,0.5297144587,-0.0245847833,0.0606,0.0782,-0.008,0.0176,0.014,-0.0018382353,1986-04-01T00:00:00,-0.0131,0.0278,-0.0287,0.0052
10067,1986-05-30T00:00:00,1986-05-01T00:00:00,0.0568181835114956,3223000.0,-11.625,3,2830,37.467375,35.453,NASDAQ,Manufacturing,0.0519181835114956,,1986-05-01T00:00:00,-3.42224201704456,0.00330025113438825,-2.82658928355727,-0.595652733487288,0.0013699311,0.5035407708,-0.0218719553,0.0615,0.0848,-0.0505,0.0233,0.012,0.0027624309,1986-05-01T00:00:00,0.0462,-0.0135,-0.0021,0.0049
10067,1986-06-30T00:00:00,1986-06-01T00:00:00,-0.236559137701988,3223000.0,-8.875,3,2830,28.604125,37.467375,NASDAQ,Manufacturing,-0.241759137701988,,1986-06-01T00:00:00,-3.43295122399643,0.00330174104923797,-2.83628775106147,-0.596663472934953,0.0015965185,0.4992814574,-0.0122932373,0.0621,0.079,0.0613,0.0169,0.0121,0.0055096419,1986-06-01T00:00:00,0.0103,-0.0096,0.0128,0.0052
10067,1986-07-31T00:00:00,1986-07-01T00:00:00,-0.295774638652802,3223000.0,-6.25,3,2830,20.14375,28.604125,NASDAQ,Manufacturing,-0.300974638652801,,1986-07-01T00:00:00,-3.3671446471072,0.0053314415868928,-2.77264293343305,-0.594501713674152,0.0024158243,0.5323014009,-0.0112860333,0.0583,0.0809,-0.0108,0.0226,0.0128,0.0,1986-07-01T00:00:00,-0.0645,-0.0336,0.047,0.0052
10067,1986-08-29T00:00:00,1986-08-01T00:00:00,0.519999980926514,3223000.0,-9.5,3,2830,30.6185,20.14375,NASDAQ,Manufacturing,0.515399980926514,,1986-08-01T00:00:00,-3.43060188433891,0.00531538299849466,-2.83826264171443,-0.592339242624483,0.0012605846,0.497803344,-0.0096769523,0.0553,0.0763,0.0499,0.021,0.0146,0.001826484,1986-08-01T00:00:00,0.0607,-0.0417,0.0351,0.0046
10067,1986-09-30T00:00:00,1986-09-01T00:00:00,-0.0592105276882648,3226000.0,-8.9375,3,2830,28.832375,30.6185,NASDAQ,Manufacturing,-0.0637105276882649,,1986-09-01T00:00:00,-3.33601601860104,0.00527512842519773,-2.74580216804131,-0.59021385055973,0.004207383,0.5346292671,-0.0051386604,0.0521,0.0827,-0.05,0.0306,0.0131,0.0045578851,1986-09-01T00:00:00,-0.086,0.0236,0.0322,0.0045
10067,1986-10-31T00:00:00,1986-10-01T00:00:00,-0.00699300691485405,3226000.0,-8.875,3,2830,28.63075,28.832375,NASDAQ,Manufacturing,-0.011593006914854,,1986-10-01T00:00:00,-3.38727313439534,0.00202710563627173,-2.80742408193166,-0.579849052463682,0.0009905938,0.5032458023,-0.0080245039,0.0518,0.0803,0.0289,0.0285,0.0138,0.000907441,1986-10-01T00:00:00,0.0466,-0.025,-0.0142,0.0046
10067,1986-11-28T00:00:00,1986-11-01T00:00:00,0.140845075249672,3226000.0,-10.125,3,2830,32.66325,28.63075,NASDAQ,Manufacturing,0.136945075249672,,1986-11-01T00:00:00,-3.4065120170285,0.00201090316097208,-2.83708850994351,-0.569423507084985,0.0017308565,0.4936710845,-0.0021244383,0.0535,0.0779,0.0267,0.0244,0.0139,0.0009066183,1986-11-01T00:00:00,0.0117,-0.0191,-0.0007,0.0039
10067,1986-12-31T00:00:00,1986-12-01T00:00:00,0.0123456791043282,3226000.0,-10.25,3,2830,33.0665,32.66325,NASDAQ,Manufacturing,0.00744567910432816,,1986-12-01T00:00:00,-3.37579699047524,0.00201894491094601,-2.81687157191484,-0.558925418560402,0.0012623423,0.4984308658,-0.0113759993,0.0553,0.0789,-0.0018,0.0236,0.0148,0.0009057971,1986-12-01T00:00:00,-0.0327,0.0013,0.0036,0.0049
10067,1987-01-30T00:00:00,1987-01-01T00:00:00,0.371951222419739,3226000.0,-14.0625,3,2830,45.365625,33.0665,NASDAQ,Manufacturing,0.367751222419739,,1987-01-01T00:00:00,-3.49716451977326,0.00241254640538413,-2.92647771223998,-0.570686807533279,0.0024782274,0.4378973513,-0.0058406587,0.0543,0.0778,0.0161,0.0235,0.0136,0.0063348416,1987-01-01T00:00:00,0.1247,-0.0181,-0.0316,0.0042
10067,1987-02-27T00:00:00,1987-02-01T00:00:00,0.0222222227603197,3226000.0,-14.375,3,2830,46.37375,45.365625,NASDAQ,Manufacturing,0.0179222227603197,,1987-02-01T00:00:00,-3.53101596082988,0.00240674003056496,-2.94876676827048,-0.582249192559399,0.0014122466,0.4249119825,-0.0045059361,0.0559,0.0763,0.0202,0.0204,0.0127,0.0035971223,1987-02-01T00:00:00,0.0439,0.0349,-0.0591,0.0043
10068,1986-03-31T00:00:00,1986-03-01T00:00:00,-0.0256410259753466,13798000.0,-2.375,3,6550,32.77025,33.632625,NASDAQ,Finance,-0.0316410259753466,012454,1986-03-01T00:00:00,-3.39410663245334,0.00500001041670561,-2.80051804493511,-0.593588587518227,0.0013737344,0.5196276277,-0.0164196221,0.0656,0.0766,0.077,0.011,0.015,-0.0045745654,1986-03-01T00:00:00,0.0488,-0.0059,-0.0039,0.006
10068,1986-04-30T00:00:00,1986-04-01T00:00:00,0.0,13798000.0,-2.375,3,6550,32.77025,32.77025,NASDAQ,Finance,-0.0052,012454,1986-04-01T00:00:00,-3.37653376604574,0.00332364761634407,-2.7819187971219,-0.594614968923849,0.0024589457,0.5297144587,-0.0245847833,0.0606,0.0782,-0.008,0.0176,0.014,-0.0018382353,1986-04-01T00:00:00,-0.0131,0.0278,-0.0287,0.0052
10068,1986-05-30T00:00:00,1986-05-01T00:00:00,-0.105263158679008,13798000.0,-2.125,3,6550,29.32075,32.77025,NASDAQ,Finance,-0.110163158679008,012454,1986-05-01T00:00:00,-3.42224201704456,0.00330025113438825,-2.82658928355727,-0.595652733487288,0.0013699311,0.5035407708,-0.0218719553,0.0615,0.0848,-0.0505,0.0233,0.012,0.0027624309,1986-05-01T00:00:00,0.0462,-0.0135,-0.0021,0.0049
10068,1986-06-30T00:00:00,1986-06-01T00:00:00,0.0588235296308994,14083000.0,-2.25,3,6550,31.68675,29.32075,NASDAQ,Finance,0.0536235296308994,012454,1986-06-01T00:00:00,-3.43295122399643,0.00330174104923797,-2.83628775106147,-0.596663472934953,0.0015965185,0.4992814574,-0.0122932373,0.0621,0.079,0.0613,0.0169,0.0121,0.0055096419,1986-06-01T00:00:00,0.0103,-0.0096,0.0128,0.0052
10068,1986-07-31T00:00:00,1986-07-01T00:00:00,0.0555555559694767,14083000.0,-2.375,3,6550,33.447125,31.68675,NASDAQ,Finance,0.0503555559694767,012454,1986-07-01T00:00:00,-3.3671446471072,0.0053314415868928,-2.77264293343305,-0.594501713674152,0.0024158243,0.5323014009,-0.0112860333,0.0583,0.0809,-0.0108,0.0226,0.0128,0.0,1986-07-01T00:00:00,-0.0645,-0.0336,0.047,0.0052
10068,1986-08-29T00:00:00,1986-08-01T00:00:00,-0.342105269432068,14083000.0,-1.5625,3,6550,22.0046875,33.447125,NASDAQ,Finance,-0.346705269432068,012454,1986-08-01T00:00:00,-3.43060188433891,0.00531538299849466,-2.83826264171443,-0.592339242624483,0.0012605846,0.497803344,-0.0096769523,0.0553,0.0763,0.0499,0.021,0.0146,0.001826484,1986-08-01T00:00:00,0.0607,-0.0417,0.0351,0.0046
10068,1986-09-30T00:00:00,1986-09-01T00:00:00,0.0,14083000.0,-1.5625,3,6550,22.0046875,22.0046875,NASDAQ,Finance,-0.0045,012454,1986-09-01T00:00:00,-3.33601601860104,0.00527512842519773,-2.74580216804131,-0.59021385055973,0.004207383,0.5346292671,-0.0051386604,0.0521,0.0827,-0.05,0.0306,0.0131,0.0045578851,1986-09-01T00:00:00,-0.086,0.0236,0.0322,0.0045
10068,1986-10-31T00:00:00,1986-10-01T00:00:00,0.0399999991059303,14083000.0,-1.625,3,6550,22.884875,22.0046875,NASDAQ,Finance,0.0353999991059303,012454,1986-10-01T00:00:00,-3.38727313439534,0.00202710563627173,-2.80742408193166,-0.579849052463682,0.0009905938,0.5032458023,-0.0080245039,0.0518,0.0803,0.0289,0.0285,0.0138,0.000907441,1986-10-01T00:00:00,0.0466,-0.025,-0.0142,0.0046
10069,1986-03-31T00:00:00,1986-03-01T00:00:00,0.0,3000000.0,-4.8125,3,5650,14.4375,14.4375,NASDAQ,Retail,-0.006,,1986-03-01T00:00:00,-3.39410663245334,0.00500001041670561,-2.80051804493511,-0.593588587518227,0.0013737344,0.5196276277,-0.0164196221,0.0656,0.0766,0.077,0.011,0.015,-0.0045745654,1986-03-01T00:00:00,0.0488,-0.0059,-0.0039,0.006
